task_id,n,Fc_over_F,F_over_Fc,F,Fc,J,gamma_mu,zeta,simulation_time,alpha,dt,nums,timestamp
2001,15,3.6000000000000023,0.2777777777777776,3.2857142857142837e-12,1.1828571428571428e-11,3.214597986268981e-05,0.9847800737774879,1.0065662862101696e-07,1567.9504129886627,0.07,0.001,1000000,20251007_002229
2002,15,3.7000000000000024,0.2702702702702701,3.1969111969111947e-12,1.1828571428571428e-11,3.1249031805286966e-05,0.9838941388894926,1.0065662862101696e-07,1456.779099225998,0.07,0.001,1000000,20251007_004646
2003,15,3.8000000000000025,0.2631578947368419,3.1127819548872156e-12,1.1828571428571428e-11,3.040501366742364e-05,0.9831932378474917,1.0065662862101696e-07,1400.7123942375183,0.07,0.001,1000000,20251007_011007
2004,15,3.9000000000000026,0.2564102564102562,3.0329670329670305e-12,1.1828571428571428e-11,2.960889608877165e-05,0.9826455827217583,1.0065662862101696e-07,1400.003933429718,0.07,0.001,1000000,20251007_013327
2005,15,4.000000000000003,0.24999999999999983,2.957142857142855e-12,1.1828571428571428e-11,2.884634216294303e-05,0.9818854517483572,1.0065662862101696e-07,1405.2857575416565,0.07,0.001,1000000,20251007_015652
2006,15,4.100000000000003,0.24390243902439004,2.885017421602785e-12,1.1828571428571428e-11,2.8125475482376287e-05,0.981281956642842,1.0065662862101696e-07,1398.952495098114,0.07,0.001,1000000,20251007_022011
2007,15,4.200000000000003,0.23809523809523794,2.8163265306122427e-12,1.1828571428571428e-11,2.7431940268543773e-05,0.9804284389439993,1.0065662862101696e-07,2647.6294844150543,0.07,0.001,1000000,20251006_180856
2008,15,4.3000000000000025,0.23255813953488358,2.7508305647840515e-12,1.1828571428571428e-11,2.67769387190451e-05,0.9798045763906361,1.0065662862101696e-07,2621.2769660949707,0.07,0.001,1000000,20251006_185238
2009,15,4.400000000000003,0.22727272727272713,2.6883116883116864e-12,1.1828571428571428e-11,2.615304125627378e-05,0.9792305603879337,1.0065662862101696e-07,2623.3143525123596,0.07,0.001,1000000,20251006_193621
2010,15,4.5000000000000036,0.22222222222222204,2.628571428571426e-12,1.1828571428571428e-11,2.5546940909381396e-05,0.9782762285125379,1.0065662862101696e-07,2636.1443243026733,0.07,0.001,1000000,20251006_202017
2011,15,4.600000000000003,0.21739130434782594,2.5714285714285694e-12,1.1828571428571428e-11,2.4984234559622278e-05,0.9779889853409973,1.0065662862101696e-07,2644.048825740814,0.07,0.001,1000000,20251006_210421
2012,15,4.700000000000003,0.21276595744680837,2.5167173252279616e-12,1.1828571428571428e-11,2.442631663281392e-05,0.9769355728759949,1.0065662862101696e-07,2358.756424188614,0.07,0.001,1000000,20251006_214340
2013,15,4.800000000000003,0.20833333333333318,2.4642857142857122e-12,1.1828571428571428e-11,2.3906378144014448e-05,0.9764839411947609,1.0065662862101696e-07,2141.5980648994446,0.07,0.001,1000000,20251006_221922
2014,15,4.900000000000004,0.20408163265306106,2.413994169096208e-12,1.1828571428571428e-11,2.3394250098351557e-05,0.9754730869538872,1.0065662862101696e-07,1868.2194356918335,0.07,0.001,1000000,20251006_225030
2015,15,5.0000000000000036,0.19999999999999984,2.3657142857142835e-12,1.1828571428571428e-11,2.2910587933721086e-05,0.9748017987884073,1.0065662862101696e-07,1726.056000471115,0.07,0.001,1000000,20251006_231916
2016,15,5.100000000000003,0.1960784313725489,2.3193277310924355e-12,1.1828571428571428e-11,2.244370043357327e-05,0.9740353590992813,1.0065662862101696e-07,1683.8839485645294,0.07,0.001,1000000,20251006_234720
2017,15,5.200000000000004,0.19230769230769218,2.274725274725273e-12,1.1828571428571428e-11,2.199851302197871e-05,0.9734345417757516,1.0065662862101696e-07,1643.5606706142426,0.07,0.001,1000000,20251007_001443
2018,15,5.300000000000004,0.18867924528301872,2.2318059299191357e-12,1.1828571428571428e-11,2.1562544582670294e-05,0.9724918341177653,1.0065662862101696e-07,1500.3356893062592,0.07,0.001,1000000,20251007_003944
2019,15,5.400000000000004,0.18518518518518506,2.190476190476189e-12,1.1828571428571428e-11,2.1146255634857924e-05,0.9717114522483183,1.0065662862101696e-07,1396.5957689285278,0.07,0.001,1000000,20251007_010300
2020,15,5.5000000000000036,0.1818181818181817,2.1506493506493493e-12,1.1828571428571428e-11,2.0744896428526458e-05,0.9709213335763833,1.0065662862101696e-07,1402.0574824810028,0.07,0.001,1000000,20251007_012622
2021,15,5.600000000000004,0.17857142857142844,2.1122448979591817e-12,1.1828571428571428e-11,2.0351504805726648e-05,0.9698278183027506,1.0065662862101696e-07,1409.1039102077484,0.07,0.001,1000000,20251007_014952
2022,15,5.700000000000005,0.17543859649122792,2.07518796992481e-12,1.1828571428571428e-11,1.9984294642288002e-05,0.9693347076094733,1.0065662862101696e-07,1392.4820466041565,0.07,0.001,1000000,20251007_021304
2023,15,5.800000000000004,0.17241379310344815,2.039408866995072e-12,1.1828571428571428e-11,1.9617294473442638e-05,0.9682269976946293,1.0065662862101696e-07,1391.072847366333,0.07,0.001,1000000,20251007_023615
2024,15,5.900000000000004,0.1694915254237287,2.004842615012105e-12,1.1828571428571428e-11,1.926611859687529e-05,0.9672891677646404,1.0065662862101696e-07,2985.460032939911,0.07,0.001,1000000,20251006_185608
2025,15,6.000000000000004,0.16666666666666655,1.97142857142857e-12,1.1828571428571428e-11,1.8927927434535877e-05,0.9664166330728595,1.0065662862101696e-07,2964.0130240917206,0.07,0.001,1000000,20251006_194532
2026,15,6.100000000000005,0.16393442622950807,1.93911007025761e-12,1.1828571428571428e-11,1.8592874486487212e-05,0.9651314233724222,1.0065662862101696e-07,2954.1533517837524,0.07,0.001,1000000,20251006_203446
2027,15,6.200000000000005,0.16129032258064505,1.907834101382487e-12,1.1828571428571428e-11,1.827985627265073e-05,0.964438523637065,1.0065662862101696e-07,2387.7918491363525,0.07,0.001,1000000,20251006_211434
2028,15,6.300000000000004,0.1587301587301586,1.8775510204081617e-12,1.1828571428571428e-11,1.7970840337641167e-05,0.9634274553456895,1.0065662862101696e-07,2276.1779136657715,0.07,0.001,1000000,20251006_215230
2029,15,6.400000000000005,0.1562499999999999,1.848214285714284e-12,1.1828571428571428e-11,1.7676541569767955e-05,0.962691985363843,1.0065662862101696e-07,2231.046835899353,0.07,0.001,1000000,20251006_222942
2030,15,6.500000000000005,0.15384615384615372,1.819780219780218e-12,1.1828571428571428e-11,1.737786894381167e-05,0.9612137122323557,1.0065662862101696e-07,1927.8108353614807,0.07,0.001,1000000,20251006_230149
2031,15,6.600000000000005,0.1515151515151514,1.7922077922077908e-12,1.1828571428571428e-11,1.7097795453207588e-05,0.9602717132769238,1.0065662862101696e-07,1746.1897869110107,0.07,0.001,1000000,20251006_233056
2032,15,6.700000000000005,0.14925373134328349,1.7654584221748389e-12,1.1828571428571428e-11,1.681764643397435e-05,0.9588487443951158,1.0065662862101696e-07,1721.547812461853,0.07,0.001,1000000,20251006_235937
2033,15,6.800000000000005,0.14705882352941166,1.7394957983193263e-12,1.1828571428571428e-11,1.6554015433504465e-05,0.95790480510891,1.0065662862101696e-07,1679.2168958187103,0.07,0.001,1000000,20251007_002736
2034,15,6.900000000000006,0.14492753623188395,1.714285714285713e-12,1.1828571428571428e-11,1.629624250291129e-05,0.9568561505612521,1.0065662862101696e-07,1398.404284477234,0.07,0.001,1000000,20251007_005055
2035,15,7.000000000000005,0.14285714285714274,1.6897959183673454e-12,1.1828571428571428e-11,1.6048347983819954e-05,0.9559572167442323,1.0065662862101696e-07,1397.511268377304,0.07,0.001,1000000,20251007_011412
2036,15,7.100000000000005,0.1408450704225351,1.6659959758551295e-12,1.1828571428571428e-11,1.580082825354438e-05,0.9546590294764258,1.0065662862101696e-07,1389.3506743907928,0.07,0.001,1000000,20251007_013722
2037,15,7.2000000000000055,0.13888888888888878,1.6428571428571414e-12,1.1828571428571428e-11,1.5562091945340218e-05,0.9534777362224016,1.0065662862101696e-07,1397.895274400711,0.07,0.001,1000000,20251007_020040
2038,15,7.300000000000006,0.1369863013698629,1.6203522504892353e-12,1.1828571428571428e-11,1.5330502900346665e-05,0.9523341215144437,1.0065662862101696e-07,1399.4439010620117,0.07,0.001,1000000,20251007_022359
2039,15,7.400000000000006,0.13513513513513503,1.5984555984555972e-12,1.1828571428571428e-11,1.5093788011334952e-05,0.9504735795033746,1.0065662862101696e-07,1393.960967540741,0.07,0.001,1000000,20251007_024713
2040,15,7.500000000000005,0.13333333333333325,1.577142857142856e-12,1.1828571428571428e-11,1.4886380204797715e-05,0.9500806074727429,1.0065662862101696e-07,1378.3909113407135,0.07,0.001,1000000,20251007_031011
2041,15,7.600000000000006,0.13157894736842096,1.5563909774436078e-12,1.1828571428571428e-11,1.4674498326781375e-05,0.9490452911161819,1.0065662862101696e-07,2995.2713718414307,0.07,0.001,1000000,20251006_190114
2042,15,7.700000000000006,0.12987012987012977,1.5361781076066777e-12,1.1828571428571428e-11,1.4464048317011051e-05,0.947743189798533,1.0065662862101696e-07,2976.6125206947327,0.07,0.001,1000000,20251006_195051
2043,15,7.800000000000006,0.1282051282051281,1.5164835164835153e-12,1.1828571428571428e-11,1.4257420385747533e-05,0.9463366091770546,1.0065662862101696e-07,2989.767238140106,0.07,0.001,1000000,20251006_204040
2044,15,7.900000000000006,0.12658227848101256,1.497287522603977e-12,1.1828571428571428e-11,1.4055695031504077e-05,0.944907944157486,1.0065662862101696e-07,2326.08598780632,0.07,0.001,1000000,20251006_211926
2045,15,8.000000000000007,0.12499999999999989,1.478571428571427e-12,1.1828571428571428e-11,1.3858010733239625e-05,0.9434110607354961,1.0065662862101696e-07,2286.9642260074615,0.07,0.001,1000000,20251006_215733
2046,15,8.100000000000007,0.12345679012345669,1.460317460317459e-12,1.1828571428571428e-11,1.3671315580302989e-05,0.9423351925328127,1.0065662862101696e-07,2169.7544894218445,0.07,0.001,1000000,20251006_223343
2047,15,8.200000000000006,0.12195121951219502,1.4425087108013924e-12,1.1828571428571428e-11,1.3492121036667606e-05,0.941464967475433,1.0065662862101696e-07,1801.8083112239838,0.07,0.001,1000000,20251006_230345
2048,15,8.300000000000006,0.12048192771084329,1.4251290877796891e-12,1.1828571428571428e-11,1.331364340544452e-05,0.9403404023858137,1.0065662862101696e-07,1739.6212348937988,0.07,0.001,1000000,20251006_233245
2049,15,8.400000000000006,0.11904761904761897,1.4081632653061214e-12,1.1828571428571428e-11,1.3126398162976084e-05,0.9382853661752452,1.0065662862101696e-07,1637.9605917930603,0.07,0.001,1000000,20251007_000003
2050,15,8.500000000000007,0.11764705882352931,1.391596638655461e-12,1.1828571428571428e-11,1.2957877454707402e-05,0.9372660312943284,1.0065662862101696e-07,1591.924721479416,0.07,0.001,1000000,20251007_002635
2051,15,8.600000000000007,0.11627906976744178,1.3754152823920255e-12,1.1828571428571428e-11,1.2789017017182337e-05,0.9359350247203944,1.0065662862101696e-07,1415.2703440189362,0.07,0.001,1000000,20251007_005010
2052,15,8.700000000000006,0.1149425287356321,1.3596059113300481e-12,1.1828571428571428e-11,1.2626095300222934e-05,0.9347562959069785,1.0065662862101696e-07,1391.5961077213287,0.07,0.001,1000000,20251007_011322
2053,15,8.800000000000008,0.11363636363636354,1.3441558441558428e-12,1.1828571428571428e-11,1.2460018278815155e-05,0.9330640029240306,1.0065662862101696e-07,1398.8894698619843,0.07,0.001,1000000,20251007_013640
2054,15,8.900000000000007,0.11235955056179765,1.3290529695024064e-12,1.1828571428571428e-11,1.2297175438283983e-05,0.9313340021671734,1.0065662862101696e-07,1391.1564600467682,0.07,0.001,1000000,20251007_015952
2055,15,9.000000000000007,0.11111111111111102,1.314285714285713e-12,1.1828571428571428e-11,1.214840764497486e-05,0.9304048148476862,1.0065662862101696e-07,1394.6653311252594,0.07,0.001,1000000,20251007_022306
2056,15,9.100000000000007,0.1098901098901098,1.2998430141287273e-12,1.1828571428571428e-11,1.1993469195177097e-05,0.9287445957200747,1.0065662862101696e-07,1401.0369317531586,0.07,0.001,1000000,20251007_024627
2057,15,9.200000000000006,0.10869565217391297,1.2857142857142847e-12,1.1828571428571428e-11,1.1854795052996671e-05,0.9280939912438102,1.0065662862101696e-07,1401.9930746555328,0.07,0.001,1000000,20251007_030949
2058,15,9.300000000000008,0.10752688172043001,1.2718894009216577e-12,1.1828571428571428e-11,1.17119212472595e-05,0.9268750148949553,1.0065662862101696e-07,3008.9242222309113,0.07,0.001,1000000,20251006_190806
2059,15,9.400000000000007,0.10638297872340417,1.2583586626139806e-12,1.1828571428571428e-11,1.156534575046664e-05,0.9251167784390978,1.0065662862101696e-07,3002.82234787941,0.07,0.001,1000000,20251006_195809
2060,15,9.500000000000007,0.10526315789473677,1.2451127819548862e-12,1.1828571428571428e-11,1.1423461159347241e-05,0.9234883009374562,1.0065662862101696e-07,2920.273580789566,0.07,0.001,1000000,20251006_204649
2061,15,9.600000000000009,0.10416666666666657,1.232142857142856e-12,1.1828571428571428e-11,1.1289603179121174e-05,0.9222740592876725,1.0065662862101696e-07,2288.2326233386993,0.07,0.001,1000000,20251006_212458
2062,15,9.700000000000008,0.10309278350515455,1.2194403534609708e-12,1.1828571428571428e-11,1.1149416997330467e-05,0.9203096509443714,1.0065662862101696e-07,2287.0440244674683,0.07,0.001,1000000,20251006_220305
2063,15,9.800000000000008,0.10204081632653053,1.206997084548104e-12,1.1828571428571428e-11,1.1029304101459196e-05,0.9197806532436512,1.0065662862101696e-07,2157.4758117198944,0.07,0.001,1000000,20251006_223902
2064,15,9.900000000000007,0.10101010101010094,1.194805194805194e-12,1.1828571428571428e-11,1.0891848859388924e-05,0.9175862227603635,1.0065662862101696e-07,1874.967425107956,0.07,0.001,1000000,20251006_231017
2065,15,10.000000000000007,0.09999999999999992,1.1828571428571418e-12,1.1828571428571428e-11,1.0762452801470033e-05,0.9158436597610574,1.0065662862101696e-07,1742.3798911571503,0.07,0.001,1000000,20251006_233920
2066,15,10.100000000000009,0.09900990099009893,1.1711456859971702e-12,1.1828571428571428e-11,1.063253117893498e-05,0.913835703769162,1.0065662862101696e-07,1702.0483169555664,0.07,0.001,1000000,20251007_000742
2067,15,10.200000000000008,0.09803921568627443,1.1596638655462173e-12,1.1828571428571428e-11,1.0508039018963914e-05,0.9120778981664771,1.0065662862101696e-07,1552.5415573120117,0.07,0.001,1000000,20251007_003334
2068,15,10.300000000000008,0.09708737864077663,1.1484049930651862e-12,1.1828571428571428e-11,1.0405139880807014e-05,0.9120008246713311,1.0065662862101696e-07,1410.4544293880463,0.07,0.001,1000000,20251007_005705
2069,15,10.40000000000001,0.09615384615384606,1.1373626373626361e-12,1.1828571428571428e-11,1.02948327725241e-05,0.9110930191115795,1.0065662862101696e-07,1403.529751777649,0.07,0.001,1000000,20251007_012028
2070,15,10.500000000000009,0.09523809523809516,1.126530612244897e-12,1.1828571428571428e-11,1.017126695621968e-05,0.9088128005480781,1.0065662862101696e-07,1407.4731783866882,0.07,0.001,1000000,20251007_014356
2071,15,10.600000000000009,0.09433962264150936,1.1159029649595678e-12,1.1828571428571428e-11,1.0061666102254149e-05,0.9075819492960722,1.0065662862101696e-07,1399.1618566513062,0.07,0.001,1000000,20251007_020715
2072,15,10.700000000000008,0.09345794392523357,1.1054739652870486e-12,1.1828571428571428e-11,9.955824722690873e-06,0.9065068768649136,1.0065662862101696e-07,1404.8031678199768,0.07,0.001,1000000,20251007_023040
2073,15,10.800000000000008,0.09259259259259253,1.0952380952380945e-12,1.1828571428571428e-11,9.824600834224746e-06,0.9029189194750513,1.0065662862101696e-07,1405.3743062019348,0.07,0.001,1000000,20251007_025405
2074,15,10.90000000000001,0.09174311926605497,1.0851900393184786e-12,1.1828571428571428e-11,9.73016623736357e-06,0.9025200139047991,1.0065662862101696e-07,1408.0303001403809,0.07,0.001,1000000,20251007_031733
2075,15,11.000000000000009,0.09090909090909084,1.0753246753246744e-12,1.1828571428571428e-11,9.624931790867978e-06,0.9009494592723843,1.0065662862101696e-07,3016.2360520362854,0.07,0.001,1000000,20251006_203119
2076,15,11.100000000000009,0.09009009009009002,1.0656370656370647e-12,1.1828571428571428e-11,9.504850098683671e-06,0.8977973808650167,1.0065662862101696e-07,2464.5700058937073,0.07,0.001,1000000,20251006_211224
2077,15,11.20000000000001,0.0892857142857142,1.0561224489795909e-12,1.1828571428571428e-11,9.40673132360045e-06,0.8965341682606683,1.0065662862101696e-07,2288.187444448471,0.07,0.001,1000000,20251006_215032
2078,15,11.30000000000001,0.08849557522123887,1.0467762326169397e-12,1.1828571428571428e-11,9.324606219469698e-06,0.8966418953971934,1.0065662862101696e-07,2267.085705280304,0.07,0.001,1000000,20251006_222819
2079,15,11.40000000000001,0.08771929824561396,1.037593984962405e-12,1.1828571428571428e-11,9.215208521078263e-06,0.893964147069544,1.0065662862101696e-07,1940.2443556785583,0.07,0.001,1000000,20251006_230039
2080,15,11.500000000000009,0.08695652173913036,1.0285714285714276e-12,1.1828571428571428e-11,9.113879626217203e-06,0.89188983025411,1.0065662862101696e-07,1786.2197539806366,0.07,0.001,1000000,20251006_233025
2081,15,11.600000000000009,0.08620689655172407,1.019704433497536e-12,1.1828571428571428e-11,9.011815356083105e-06,0.8895704693438764,1.0065662862101696e-07,1702.7943160533905,0.07,0.001,1000000,20251006_235848
2082,15,11.70000000000001,0.0854700854700854,1.0109890109890102e-12,1.1828571428571428e-11,8.923063772674528e-06,0.8884028476720148,1.0065662862101696e-07,1639.1522104740143,0.07,0.001,1000000,20251007_002607
2083,15,11.80000000000001,0.08474576271186433,1.0024213075060524e-12,1.1828571428571428e-11,8.835001205796159e-06,0.8871533641384529,1.0065662862101696e-07,1413.4986696243286,0.07,0.001,1000000,20251007_004941
2084,15,11.90000000000001,0.08403361344537809,9.93997599039615e-13,1.1828571428571428e-11,8.740825805330672e-06,0.8851349920545495,1.0065662862101696e-07,1409.2811567783356,0.07,0.001,1000000,20251007_011310
